timestamp,open,high,low,close,volume
2025-04-30T00:00:00+00:00,147.84,149.89,145.4,146.49,0.0
2025-05-04T00:00:00+00:00,146.44,153.32,141.31,146.8,0.0
2025-05-08T00:00:00+00:00,146.76,149.28,141.9,147.2,0.0
2025-05-12T00:00:00+00:00,147.21,179.62,147.21,172.86,0.0
2025-05-16T00:00:00+00:00,173.02,184.05,167.32,168.75,0.0
2025-05-20T00:00:00+00:00,169.0,176.13,160.52,166.71,0.0
2025-05-24T00:00:00+00:00,166.78,186.92,165.22,174.44,0.0
2025-05-28T00:00:00+00:00,174.3,178.9,169.9,176.58,0.0
2025-06-01T00:00:00+00:00,176.61,177.03,152.78,156.87,0.0
2025-06-05T00:00:00+00:00,156.82,162.57,151.03,153.53,0.0
2025-06-09T00:00:00+00:00,153.48,154.64,142.38,152.5,0.0
2025-06-13T00:00:00+00:00,152.48,167.8,150.01,152.66,0.0
2025-06-17T00:00:00+00:00,152.6,158.57,141.88,151.44,0.0
2025-06-21T00:00:00+00:00,150.92,154.02,136.98,140.04,0.0
2025-06-25T00:00:00+00:00,140.06,146.4,127.01,145.8,0.0
2025-06-29T00:00:00+00:00,145.92,152.15,137.98,150.78,0.0
2025-07-03T00:00:00+00:00,150.79,158.34,145.46,152.17,0.0
2025-07-07T00:00:00+00:00,152.29,156.04,145.55,151.92,0.0
2025-07-11T00:00:00+00:00,151.92,164.76,147.99,163.86,0.0
2025-07-15T00:00:00+00:00,163.75,168.18,158.26,162.28,0.0
2025-07-19T00:00:00+00:00,162.28,184.13,157.97,177.37,0.0
2025-07-23T00:00:00+00:00,177.35,205.29,174.64,205.29,0.0
2025-07-27T00:00:00+00:00,205.19,205.19,176.94,184.94,0.0
2025-07-31T00:00:00+00:00,184.83,194.21,173.22,177.88,0.0
2025-08-04T00:00:00+00:00,177.81,182.53,156.11,161.9,0.0
2025-08-08T00:00:00+00:00,161.85,175.39,161.45,175.39,0.0
2025-08-12T00:00:00+00:00,175.25,186.35,173.9,175.05,0.0
2025-08-16T00:00:00+00:00,174.96,209.18,174.04,185.6,0.0
2025-08-20T00:00:00+00:00,185.7,195.1,176.13,176.4,0.0
2025-08-24T00:00:00+00:00,176.28,207.58,176.28,204.02,0.0
2025-08-28T00:00:00+00:00,204.27,212.69,186.21,203.29,0.0
2025-09-01T00:00:00+00:00,202.93,217.66,198.1,200.9,0.0
2025-09-05T00:00:00+00:00,200.23,212.41,194.5,202.69,0.0
2025-09-09T00:00:00+00:00,202.49,216.73,199.69,214.09,0.0
2025-09-13T00:00:00+00:00,214.33,243.62,211.34,242.26,0.0
2025-09-17T00:00:00+00:00,242.22,248.84,230.63,237.0,0.0
2025-09-21T00:00:00+00:00,236.92,252.78,232.78,239.46,0.0
2025-09-25T00:00:00+00:00,239.56,241.69,206.33,211.6,0.0
2025-09-29T00:00:00+00:00,211.62,212.22,191.28,210.75,0.0
2025-10-03T00:00:00+00:00,210.75,234.62,204.69,234.62,0.0
2025-10-07T00:00:00+00:00,234.78,237.29,224.69,232.6,0.0
2025-10-11T00:00:00+00:00,232.63,234.97,176.73,189.89,0.0
2025-10-15T00:00:00+00:00,188.79,210.8,173.79,202.78,0.0
2025-10-19T00:00:00+00:00,202.58,207.6,175.12,187.56,0.0
2025-10-23T00:00:00+00:00,187.65,197.26,177.75,180.03,0.0
2025-10-27T00:00:00+00:00,180.09,200.59,179.97,200.07,0.0
2025-10-31T00:00:00+00:00,200.02,205.03,179.42,184.29,0.0
2025-11-04T00:00:00+00:00,184.5,189.61,164.02,165.93,0.0
2025-11-08T00:00:00+00:00,165.89,168.17,147.97,161.88,0.0
2025-11-12T00:00:00+00:00,161.69,171.62,154.35,154.35,0.0
